762732456,1345083671,174587342,20.75,2,B,6,50,50,2,2,F,F,0.0,53.0505800/8.8114800/46.24|53.0506600/8.8111999/46.23,,0.00/-0.115|20.75/0.078
51866678,174610028,174818885,68.41,2,B,6,50,50,2,2,F,F,0.0,53.0508000/8.8107700/46.3|53.0509389/8.8103183/46.27|53.0510799/8.8098599/46.22,33.95/0.000010,0.00/0.056|33.95/-0.113|68.41/-0.006
51866677,174818885,174778935,36.80,2,B,6,50,50,2,2,F,F,0.0,53.0510799/8.8098599/46.22|53.0512300/8.8093699/46.25,,0.00/-0.006|36.80/0.002
799517966,174778935,1707415677,64.92,2,B,6,50,50,2,2,F,F,0.0,53.0512300/8.8093699/46.25|53.0513669/8.8089335/46.21|53.0514999/8.8085099/46.15,32.94/0.000060,0.00/0.002|32.94/-0.121|64.92/-0.048
799517967,1707415677,174804406,59.23,2,B,6,50,50,2,2,F,T,0.0,53.0514999/8.8085099/46.15|53.0516212/8.8081105/46.15|53.0517399/8.8077199/46.17,29.95/0.000066,0.00/-0.048|29.95/0.043|59.23/0.005
51865408,174791630,174316728,86.85,2,B,6,50,50,2,2,F,T,0.0,53.0518299/8.8074299/46.16|53.0520900/8.8065699/46.12|53.0521800/8.8062700/46.12,64.41/-0.000237,0.00/-0.036|64.41/-0.027|86.85/-0.009
762732451,174690594,1345083615,45.38,2,B,6,50,50,2,2,F,T,0.0,53.0527199/8.8046600/46.13|53.0529499/8.8041000/46.12,,0.00/-0.015|45.38/-0.009
762732452,1345083615,174894960,163.80,2,B,6,50,50,2,2,F,T,0.0,53.0529499/8.8041000/46.12|53.0537900/8.8020900/46.21,,0.00/-0.009|163.80/-0.002
51882111,174894960,174823985,76.40,2,B,6,50,50,2,2,F,T,0.0,53.0537900/8.8020900/46.21|53.0542200/8.8012000/46.12,,0.00/-0.002|76.40/-0.141
51882112,174823985,174838189,73.05,2,B,6,50,50,2,2,F,T,0.0,53.0542200/8.8012000/46.12|53.0545687/8.8005577/45.97|53.0546599/8.8003900/45.96,57.92/-0.000209,0.00/-0.141|57.92/-0.078|73.05/0.004
51882046,174883641,174880972,25.60,2,B,6,50,50,2,2,F,T,0.0,53.0548499/8.8000300/46|53.0549318/8.7998716/46|53.0550000/8.7997400/45.99,13.98/-0.000282,0.00/0.067|13.98/-0.022|25.60/-0.182
762732454,1345083649,174310630,40.99,2,B,6,50,50,2,2,F,T,0.0,53.0552000/8.7993899/45.83|53.0552669/8.7992692/45.83|53.0554499/8.7989400/45.93,10.99/-0.000247,0.00/-0.122|10.99/0.104|40.99/0.126
762732447,174310630,1345083563,40.81,2,B,6,50,50,2,2,F,T,0.0,53.0554499/8.7989400/45.93|53.0555772/8.7987293/45.94|53.0557099/8.7985100/45.92,19.98/-0.000126,0.00/0.126|19.98/-0.050|40.81/-0.023
762732448,1345083563,174249402,34.83,2,B,6,50,50,2,2,F,T,0.0,53.0557099/8.7985100/45.92|53.0559300/8.7981399/45.95,,0.00/-0.023|34.83/0.061
762732458,1345083693,784585253,92.53,2,B,6,50,50,2,2,F,T,0.0,53.0561299/8.7977900/45.97|53.0564100/8.7972899/46.04|53.0567100/8.7967999/46.1,45.73/-0.000256,0.00/0.059|45.73/0.090|92.53/0.043
719953785,784585253,712738289,144.44,2,B,6,50,50,2,2,F,T,0.0,53.0567100/8.7967999/46.1|53.0569599/8.7963900/46.11|53.0576600/8.7953300/46.02,39.07/-0.000442,0.00/0.043|39.07/-0.017|144.44/-0.040
716671988,712738289,174530797,240.93,2,B,6,50,50,3,1,F,T,0.0,53.0576600/8.7953300/46.02|53.0582900/8.7944200/46|53.0593000/8.7929800/46.02,92.87/-0.000059,0.00/-0.040|92.87/0.007|240.93/-0.008
762772848,174530797,1345457876,55.19,3,B,6,50,50,1,1,F,T,0.0,53.0593000/8.7929800/46.02|53.0596799/8.7924500/46.02,,0.00/-0.008|55.19/0.007
762772849,1345457876,174668498,206.25,3,B,6,50,50,2,2,F,T,0.0,53.0596799/8.7924500/46.02|53.0610899/8.7904500/46.18,,0.00/0.007|206.25/0.016
