4552,6/13/2009 11:47:28 AM,13,53.0655488558114,8.79261458292603,42,40,44
4552,6/13/2009 11:47:33 AM,13,53.0658806953579,8.79314633086324,42,0,360
4552,6/13/2009 11:47:38 AM,13,53.0661107786,8.79338429309428,42,4,35
4552,6/13/2009 11:47:43 AM,13,53.0661121197045,8.79340943880379,41,1,322
4552,6/13/2009 11:47:48 AM,13,53.0661043245345,8.79342829808593,41,0,153
4552,6/13/2009 11:47:53 AM,13,53.0661084316671,8.79343114793301,42,0,313
4552,6/13/2009 11:47:58 AM,13,53.0661118682474,8.79342947155237,41,0,310
4552,6/13/2009 11:48:03 AM,13,53.0661351699382,8.79340591840446,41,1,152
4552,6/13/2009 11:48:08 AM,13,53.0661274585873,8.79342058673501,41,1,320
4552,6/13/2009 11:48:13 AM,13,53.0661871377379,8.79351647570729,41,16,39
4552,6/13/2009 11:48:18 AM,13,53.0666204821318,8.79361814819276,42,57,359
4552,6/13/2009 11:48:24 AM,13,53.0670945625752,8.7941637262702,42,41,40
4552,6/13/2009 11:48:29 AM,13,53.0673750210553,8.79479044117033,42,29,47
4552,6/13/2009 11:48:34 AM,13,53.0673813913018,8.79505782388151,41,1,19
4552,6/13/2009 11:48:39 AM,13,53.0673030205071,8.79521607421339,41,10,44
4552,6/13/2009 11:48:44 AM,13,53.0675446707755,8.79552595317364,43,27,42
4552,6/13/2009 11:48:49 AM,13,53.0678917653859,8.7960544321686,45,43,40
4552,6/13/2009 11:48:55 AM,13,53.0683772452176,8.79675457254052,45,0,360
4552,6/13/2009 11:49:01 AM,13,53.06889901869,8.79764372482896,45,49,48
4552,6/13/2009 11:49:06 AM,13,53.0692228954285,8.79844042472541,46,37,64
4552,6/13/2009 11:49:11 AM,13,53.0692765396088,8.798737982288,47,3,70
4552,6/13/2009 11:49:16 AM,13,53.0692778807133,8.79874393343925,47,0,144
4552,6/13/2009 11:49:21 AM,13,53.0692763719708,8.79875105805695,46,0,205
4552,6/13/2009 11:49:26 AM,13,53.0692756175995,8.79875374026597,46,0,209
4552,6/13/2009 11:49:31 AM,13,53.0692748632282,8.79875466227531,46,0,200
4552,6/13/2009 11:49:36 AM,13,53.0692741926759,8.79875499755144,46,0,185
4552,6/13/2009 11:49:41 AM,13,53.0692740250379,8.79875558428466,46,0,199
4552,6/13/2009 11:49:46 AM,13,53.0692740250379,8.79875608719885,46,0,177
4552,6/13/2009 11:49:51 AM,13,53.069274276495,8.79875633865595,46,0,196
4552,6/13/2009 11:49:56 AM,13,53.069274360314,8.79875642247498,46,0,190
4552,6/13/2009 11:50:01 AM,13,53.0692790541798,8.79877863451838,46,4,74
4552,6/13/2009 11:50:06 AM,13,53.0693543236703,8.7991700693965,49,22,71
4552,6/13/2009 11:50:11 AM,13,53.0695726722479,8.79954071715474,49,26,26
4552,6/13/2009 11:50:16 AM,13,53.0699583236128,8.79976945929229,49,42,11
4552,6/13/2009 11:50:21 AM,13,53.0704120360315,8.8001421187073,49,40,40
4552,6/13/2009 11:50:27 AM,13,53.0709172971547,8.8008675724268,49,0,360
4552,6/13/2009 11:50:32 AM,13,53.0712663196027,8.80160635337234,48,46,56
4552,6/13/2009 11:50:37 AM,13,53.0715834908187,8.80245342850685,49,43,58
4552,6/13/2009 11:50:42 AM,13,53.0718574952334,8.80319648422301,50,37,59
4552,6/13/2009 11:50:47 AM,13,53.0721090361476,8.80376351997256,51,32,48
4552,6/13/2009 11:50:52 AM,13,53.0724189989269,8.8043109420687,50,38,46
4552,6/13/2009 11:50:57 AM,13,53.0727158859372,8.80485853180289,51,32,51
4552,6/13/2009 11:51:02 AM,13,53.0729596316814,8.80532129667699,51,29,50
4552,6/13/2009 11:51:07 AM,13,53.0731648206711,8.80572563968599,51,19,52
4552,6/13/2009 11:51:12 AM,13,53.0732516571879,8.8059376180172,51,7,62
4552,6/13/2009 11:51:17 AM,13,53.0732684209943,8.80600442178547,49,2,79
4552,6/13/2009 11:51:22 AM,13,53.0732721928507,8.80601104348898,48,1,80
4552,6/13/2009 11:51:25 AM,13,53.0732836760581,8.80612403154373,49,15,86
4552,6/13/2009 11:51:30 AM,13,53.0731548462063,8.80657011643052,48,31,125
4552,6/13/2009 11:51:36 AM,13,53.0728358309716,8.80716774612665,47,44,133
4552,6/13/2009 11:51:41 AM,13,53.0724621657282,8.80790216848254,48,46,127
4552,6/13/2009 11:51:46 AM,13,53.0721492692828,8.80871479399502,49,47,116
4552,6/13/2009 11:51:51 AM,13,53.0719247180969,8.8096193689853,49,45,108
4552,6/13/2009 11:51:56 AM,13,53.0718413181603,8.81029268726707,47,15,97
4552,6/13/2009 11:52:01 AM,13,53.0718400608748,8.81040466949344,46,0,241
4552,6/13/2009 11:52:06 AM,13,53.0718455929309,8.81041321903467,46,0,129
4552,6/13/2009 11:52:11 AM,13,53.0718491971493,8.81041724234819,47,0,160
4552,6/13/2009 11:52:16 AM,13,53.0718514602631,8.81041891872883,47,0,212
4552,6/13/2009 11:52:21 AM,13,53.0718523822725,8.81041984073818,47,0,180
4552,6/13/2009 11:52:26 AM,13,53.0718501191586,8.81060868501663,50,16,88
4553,6/13/2009 11:41:05 AM,13,53.0478754453361,8.81897742860019,42,0,103
4553,6/13/2009 11:41:10 AM,13,53.0479937978089,8.81909016519785,37,20,24
4553,6/13/2009 11:41:15 AM,13,53.0483210273087,8.81919678300619,38,27,352
4553,6/13/2009 11:41:20 AM,13,53.0485489312559,8.81870702840388,37,35,296
4553,6/13/2009 11:41:25 AM,13,53.0487602390349,8.81794947199523,37,44,296
4553,6/13/2009 11:41:30 AM,13,53.0490146297961,8.81709242239594,39,46,295
4553,6/13/2009 11:41:35 AM,13,53.0492662545294,8.81620628759265,35,47,294
4553,6/13/2009 11:41:40 AM,13,53.0494936555624,8.81534663960338,36,44,292
4553,6/13/2009 11:41:45 AM,13,53.0497347190976,8.81445187143981,34,49,295
4553,6/13/2009 11:41:50 AM,13,53.0499960668385,8.81347361952066,29,54,295
4553,6/13/2009 11:41:55 AM,13,53.0502773635089,8.81245404481888,24,54,294
4553,6/13/2009 11:42:00 AM,13,53.0505824647844,8.81147512234747,23,52,297
4553,6/13/2009 11:42:05 AM,13,53.0508411303163,8.8106014765799,24,45,297
4553,6/13/2009 11:42:10 AM,13,53.051073057577,8.80988029763103,31,28,291
4553,6/13/2009 11:42:15 AM,13,53.0511994566768,8.80948903039098,31,14,306
4553,6/13/2009 11:42:20 AM,13,53.0512793362141,8.80921695381403,30,15,288
4553,6/13/2009 11:42:25 AM,13,53.0513852834702,8.80902852863073,34,3,290
4553,6/13/2009 11:42:30 AM,13,53.0514110997319,8.80899097770453,37,0,252
4553,6/13/2009 11:42:35 AM,13,53.0514107644558,8.80898913368583,35,0,47
4553,6/13/2009 11:42:40 AM,13,53.0514387600124,8.80883859470487,33,15,303
4553,6/13/2009 11:42:45 AM,13,53.0516051407903,8.80850097164512,34,26,303
4553,6/13/2009 11:42:50 AM,13,53.05175752379,8.80794893950224,34,31,290
4553,6/13/2009 11:42:55 AM,13,53.0519227311015,8.8073153514415,34,40,309
4553,6/13/2009 11:43:00 AM,13,53.0521656386554,8.80639242008328,33,53,291
4553,6/13/2009 11:43:05 AM,13,53.0524122342467,8.80545205436647,33,0,360
4553,6/13/2009 11:43:11 AM,13,53.0527941975743,8.80453834310174,37,42,306
4553,6/13/2009 11:43:16 AM,13,53.0530851334333,8.80381666123867,37,43,307
4553,6/13/2009 11:43:21 AM,13,53.0533996224403,8.80307176150382,37,44,305
4553,6/13/2009 11:43:26 AM,13,53.0537148658186,8.80227925255895,39,44,309
4553,6/13/2009 11:43:31 AM,13,53.0540206376463,8.80160341970623,41,41,310
4553,6/13/2009 11:43:36 AM,13,53.0543767847121,8.80106714554131,41,31,317
4553,6/13/2009 11:43:41 AM,13,53.0546383839101,8.80060253664851,41,32,315
4553,6/13/2009 11:43:46 AM,13,53.0549227818847,8.80007581785321,39,34,312
4553,6/13/2009 11:43:51 AM,13,53.0552369356155,8.79942446015775,38,43,308
4553,6/13/2009 11:43:56 AM,13,53.0555756483227,8.79874477162957,39,40,313
4553,6/13/2009 11:44:01 AM,13,53.0558974295855,8.7981438729912,39,37,313
4553,6/13/2009 11:44:06 AM,13,53.0562272574753,8.79758262075484,39,37,315
4553,6/13/2009 11:44:11 AM,13,53.0565878469497,8.79698934964836,39,43,315
4553,6/13/2009 11:44:16 AM,13,53.056993028149,8.79633422009647,40,46,316
